CUSTOMERID,RECENCY,FREQUENCY,MONETARY,RECENCY_SCORE,FREQUENCY_SCORE,MONETARY_SCORE,RFM_SCORE,SEGMENT
12494,16,7,1246.10,4,1,2,412,"POTENTIAL LOYALISTS"
13860,2,5,1245.90,5,2,2,522,"POTENTIAL LOYALISTS"
14428,8,5,1244.83,5,2,2,522,"POTENTIAL LOYALISTS"
16531,23,7,1244.59,4,1,2,412,"POTENTIAL LOYALISTS"
17584,8,2,1242.30,5,4,2,542,"LOYAL CUSTOMER"
17588,101,3,1240.20,2,2,2,222,"AT RISK"
17731,80,4,1240.11,2,2,2,222,"AT RISK"
12985,1,2,1239.38,5,4,2,542,"LOYAL CUSTOMER"
13476,179,2,1238.47,2,3,2,232,OTHERS
14893,10,2,1237.85,5,4,2,542,"LOYAL CUSTOMER"
13931,96,2,1237.53,2,3,2,232,OTHERS
15201,88,5,1236.54,2,2,2,222,"AT RISK"
14684,26,5,1236.28,4,2,2,422,"POTENTIAL LOYALISTS"
15376,41,3,1233.36,3,3,2,332,OTHERS
15910,1,8,1232.18,5,1,2,512,"POTENTIAL LOYALISTS"
18080,19,2,1231.50,4,4,2,442,"LOYAL CUSTOMER"
18171,59,5,1231.31,3,2,2,322,OTHERS
14913,36,4,1227.43,3,2,2,322,OTHERS
12997,23,4,1226.89,4,2,2,422,"POTENTIAL LOYALISTS"
12412,75,3,1226.88,2,2,2,222,"AT RISK"
17774,97,4,1225.41,2,2,2,222,"AT RISK"
15841,73,4,1224.06,2,2,2,222,"AT RISK"
13208,59,6,1223.90,3,1,2,312,OTHERS
16794,2,10,1222.71,5,1,2,512,"POTENTIAL LOYALISTS"
14745,113,5,1220.26,2,2,2,222,"AT RISK"
15227,37,5,1219.40,3,2,2,322,OTHERS
13491,52,10,1215.82,3,1,2,312,OTHERS
17410,17,5,1214.72,4,2,2,422,"POTENTIAL LOYALISTS"
13055,79,3,1214.41,2,2,2,222,"AT RISK"
18263,26,3,1213.16,4,3,2,432,"POTENTIAL LOYALISTS"
13918,50,2,1212.84,3,3,2,332,OTHERS
16653,17,2,1212.66,4,4,2,442,"LOYAL CUSTOMER"
12464,11,8,1212.05,5,1,2,512,"POTENTIAL LOYALISTS"
17653,37,4,1207.56,3,2,2,322,OTHERS
15737,15,8,1205.12,4,1,2,412,"POTENTIAL LOYALISTS"
16800,12,1,1201.49,5,5,2,552,"LOYAL CUSTOMER"
13158,95,4,1201.06,2,2,2,222,"AT RISK"
17320,101,3,1200.62,2,2,2,222,"AT RISK"
17800,38,9,1199.01,3,1,2,312,OTHERS
15605,37,5,1198.23,3,2,2,322,OTHERS
13118,20,5,1197.81,4,2,2,422,"POTENTIAL LOYALISTS"
13211,11,3,1197.42,5,3,2,532,"POTENTIAL LOYALISTS"
16042,23,5,1197.27,4,2,2,422,"POTENTIAL LOYALISTS"
17867,31,6,1197.10,4,1,2,412,"POTENTIAL LOYALISTS"
14487,27,6,1196.33,4,1,2,412,"POTENTIAL LOYALISTS"
17720,27,4,1195.94,4,2,2,422,"POTENTIAL LOYALISTS"
17526,5,4,1195.90,5,2,2,522,"POTENTIAL LOYALISTS"
15145,5,4,1194.73,5,2,2,522,"POTENTIAL LOYALISTS"
12611,53,1,1193.32,3,5,2,352,"LOYAL CUSTOMER"
13882,3,5,1191.13,5,2,2,522,"POTENTIAL LOYALISTS"
12462,19,2,1189.59,4,4,2,442,"LOYAL CUSTOMER"
16612,33,4,1187.66,4,2,2,422,"POTENTIAL LOYALISTS"
15630,46,2,1186.35,3,3,2,332,OTHERS
13752,125,6,1186.28,2,1,2,212,"AT RISK"
17058,82,3,1179.89,2,2,2,222,"AT RISK"
16950,57,3,1178.56,3,2,2,322,OTHERS
12885,64,3,1175.22,3,2,2,322,OTHERS
12640,24,3,1174.58,4,3,2,432,"POTENTIAL LOYALISTS"
15306,65,3,1174.35,3,2,2,322,OTHERS
14857,60,2,1173.12,3,3,2,332,OTHERS
13611,90,3,1171.80,2,2,2,222,"AT RISK"
18168,177,6,1169.94,2,1,2,212,"AT RISK"
12358,2,2,1168.06,5,4,2,542,"LOYAL CUSTOMER"
13500,24,3,1166.77,4,3,2,432,"POTENTIAL LOYALISTS"
14737,4,3,1164.55,5,3,2,532,"POTENTIAL LOYALISTS"
14261,51,2,1163.45,3,3,2,332,OTHERS
14447,19,5,1163.23,4,2,2,422,"POTENTIAL LOYALISTS"
16714,219,3,1161.53,1,2,2,122,"AT RISK"
12546,47,2,1161.50,3,3,2,332,OTHERS
15088,22,2,1160.07,4,4,2,442,"LOYAL CUSTOMER"
17348,15,5,1159.52,4,2,2,422,"POTENTIAL LOYALISTS"
13499,18,5,1159.11,4,2,2,422,"POTENTIAL LOYALISTS"
16184,65,6,1158.79,3,1,2,312,OTHERS
14723,11,6,1158.30,5,1,2,512,"POTENTIAL LOYALISTS"
13744,96,2,1156.36,2,3,2,232,OTHERS
16637,33,4,1154.47,4,2,2,422,"POTENTIAL LOYALISTS"
16062,10,4,1153.62,5,2,2,522,"POTENTIAL LOYALISTS"
12710,97,3,1149.02,2,2,2,222,"AT RISK"
17505,162,2,1145.84,2,3,2,232,OTHERS
16766,274,2,1145.60,1,3,2,132,OTHERS
12769,239,1,1143.60,1,4,2,142,"LOYAL CUSTOMER"
17770,199,5,1143.27,1,2,2,122,"AT RISK"
18125,30,4,1142.99,4,2,2,422,"POTENTIAL LOYALISTS"
15985,124,2,1142.42,2,3,2,232,OTHERS
16270,354,1,1141.24,1,4,2,142,"LOYAL CUSTOMER"
13330,93,3,1140.93,2,2,2,222,"AT RISK"
13819,302,3,1140.35,1,2,2,122,"AT RISK"
16172,96,5,1140.21,2,2,2,222,"AT RISK"
17135,17,7,1139.73,4,1,2,412,"POTENTIAL LOYALISTS"
17500,18,3,1138.00,4,3,2,432,"POTENTIAL LOYALISTS"
17302,15,5,1135.63,4,2,2,422,"POTENTIAL LOYALISTS"
17242,109,2,1135.04,2,3,2,232,OTHERS
15489,23,3,1134.28,4,3,2,432,"POTENTIAL LOYALISTS"
16989,8,6,1133.25,5,1,2,512,"POTENTIAL LOYALISTS"
17585,110,4,1133.07,2,2,2,222,"AT RISK"
13282,19,3,1132.14,4,3,2,432,"POTENTIAL LOYALISTS"
13772,34,3,1132.13,3,3,2,332,OTHERS
13310,29,3,1132.03,4,3,2,432,"POTENTIAL LOYALISTS"
13610,13,7,1131.88,5,1,2,512,"POTENTIAL LOYALISTS"
15500,9,4,1131.56,5,2,2,522,"POTENTIAL LOYALISTS"
13447,24,3,1129.14,4,3,2,432,"POTENTIAL LOYALISTS"
14824,11,4,1127.71,5,2,2,522,"POTENTIAL LOYALISTS"
12609,79,3,1126.85,2,2,2,222,"AT RISK"
14708,3,3,1126.37,5,3,2,532,"POTENTIAL LOYALISTS"
17470,45,5,1125.07,3,2,2,322,OTHERS
14129,2,5,1123.86,5,2,2,522,"POTENTIAL LOYALISTS"
15436,13,3,1122.53,5,3,2,532,"POTENTIAL LOYALISTS"
13486,79,3,1122.41,2,2,2,222,"AT RISK"
17562,15,7,1122.38,4,1,2,412,"POTENTIAL LOYALISTS"
16807,143,3,1121.59,2,2,2,222,"AT RISK"
16086,60,5,1121.39,3,2,2,322,OTHERS
15730,66,3,1120.88,3,2,2,322,OTHERS
17894,72,8,1119.81,3,1,2,312,OTHERS
14276,99,3,1119.74,2,2,2,222,"AT RISK"
13064,13,4,1119.49,4,2,2,422,"POTENTIAL LOYALISTS"
12842,71,2,1118.99,3,3,2,332,OTHERS
15716,146,4,1118.81,2,2,2,222,"AT RISK"
17788,74,2,1117.90,2,3,2,232,OTHERS
13591,65,3,1117.13,3,2,2,322,OTHERS
14971,36,3,1116.57,3,3,2,332,OTHERS
16350,22,4,1116.47,4,2,2,422,"POTENTIAL LOYALISTS"
12679,59,4,1113.02,3,2,2,322,OTHERS
17609,41,5,1112.22,3,2,2,322,OTHERS
16049,41,3,1111.79,3,3,2,332,OTHERS
14161,216,3,1110.52,1,2,2,122,"AT RISK"
14817,201,2,1110.34,1,3,2,132,OTHERS
15069,180,1,1109.53,1,4,2,142,"LOYAL CUSTOMER"
12399,120,4,1108.65,2,2,2,222,"AT RISK"
15933,22,3,1107.46,4,3,2,432,"POTENTIAL LOYALISTS"
16833,2,4,1106.53,5,2,2,522,"POTENTIAL LOYALISTS"
12857,211,2,1106.40,1,3,2,132,OTHERS
14410,93,9,1105.07,2,1,2,212,"AT RISK"
14948,24,6,1101.97,4,1,2,412,"POTENTIAL LOYALISTS"
17047,86,3,1100.90,2,2,2,222,"AT RISK"
14744,17,7,1099.98,4,1,2,412,"POTENTIAL LOYALISTS"
15978,78,1,1098.78,2,5,2,252,"LOYAL CUSTOMER"
13104,4,6,1098.48,5,1,2,512,"POTENTIAL LOYALISTS"
17966,38,5,1098.43,3,2,2,322,OTHERS
16225,45,5,1096.32,3,2,2,322,OTHERS
16533,20,3,1095.56,4,3,2,432,"POTENTIAL LOYALISTS"
13652,46,3,1095.08,3,3,2,332,OTHERS
15745,20,4,1094.59,4,2,2,422,"POTENTIAL LOYALISTS"
15608,29,4,1093.68,4,2,2,422,"POTENTIAL LOYALISTS"
13521,2,3,1093.65,5,3,2,532,"POTENTIAL LOYALISTS"
18189,78,2,1090.24,2,3,2,232,OTHERS
13853,58,1,1090.14,3,5,2,352,"LOYAL CUSTOMER"
12534,131,1,1089.18,2,5,2,252,"LOYAL CUSTOMER"
15763,32,2,1086.92,4,3,2,432,"POTENTIAL LOYALISTS"
13467,11,2,1083.71,5,4,2,542,"LOYAL CUSTOMER"
17041,27,3,1081.57,4,3,2,432,"POTENTIAL LOYALISTS"
14561,76,3,1080.76,2,2,2,222,"AT RISK"
16200,5,2,1080.62,5,4,2,542,"LOYAL CUSTOMER"
13726,39,2,1079.66,3,3,2,332,OTHERS
15197,11,3,1079.61,5,3,2,532,"POTENTIAL LOYALISTS"
12354,233,1,1079.40,1,4,2,142,"LOYAL CUSTOMER"
13715,282,5,1079.34,1,2,2,122,"AT RISK"
14352,158,4,1078.96,2,2,2,222,"AT RISK"
16980,256,2,1078.96,1,3,2,132,OTHERS
16094,12,4,1078.23,5,2,2,522,"POTENTIAL LOYALISTS"
16563,54,1,1077.74,3,5,2,352,"LOYAL CUSTOMER"
13131,24,3,1073.30,4,3,2,432,"POTENTIAL LOYALISTS"
15712,10,5,1072.36,5,2,2,522,"POTENTIAL LOYALISTS"
15238,30,3,1071.99,4,3,2,432,"POTENTIAL LOYALISTS"
13635,68,1,1071.03,3,5,2,352,"LOYAL CUSTOMER"
17522,2,5,1070.71,5,2,2,522,"POTENTIAL LOYALISTS"
13761,51,2,1070.65,3,3,2,332,OTHERS
14212,90,1,1070.48,2,5,2,252,"LOYAL CUSTOMER"
17214,61,6,1069.12,3,1,2,312,OTHERS
16918,50,6,1068.82,3,1,2,312,OTHERS
15027,31,4,1066.15,4,2,2,422,"POTENTIAL LOYALISTS"
17277,228,2,1065.35,1,3,2,132,OTHERS
14488,68,1,1064.28,3,5,2,352,"LOYAL CUSTOMER"
17287,27,7,1064.11,4,1,2,412,"POTENTIAL LOYALISTS"
12951,9,6,1064.07,5,1,2,512,"POTENTIAL LOYALISTS"
15801,47,3,1063.95,3,3,2,332,OTHERS
12936,18,4,1063.90,4,2,2,422,"POTENTIAL LOYALISTS"
12815,148,2,1063.46,2,3,2,232,OTHERS
14411,311,1,1063.00,1,4,2,142,"LOYAL CUSTOMER"
16214,171,3,1062.75,2,2,2,222,"AT RISK"
15996,89,6,1060.68,2,1,2,212,"AT RISK"
15706,64,4,1060.56,3,2,2,322,OTHERS
17727,16,1,1060.25,4,5,2,452,"LOYAL CUSTOMER"
18130,16,3,1059.39,4,3,2,432,"POTENTIAL LOYALISTS"
14465,247,3,1058.62,1,2,2,122,"AT RISK"
13455,25,2,1058.34,4,4,2,442,"LOYAL CUSTOMER"
14419,11,6,1058.06,5,1,2,512,"POTENTIAL LOYALISTS"
15407,34,4,1056.44,3,2,2,322,OTHERS
14514,62,3,1055.35,3,2,2,322,OTHERS
15977,18,2,1054.73,4,4,2,442,"LOYAL CUSTOMER"
16728,47,4,1054.67,3,2,2,322,OTHERS
12716,4,2,1053.49,5,4,2,542,"LOYAL CUSTOMER"
14583,6,5,1052.55,5,2,2,522,"POTENTIAL LOYALISTS"
16416,27,3,1051.40,4,3,2,432,"POTENTIAL LOYALISTS"
12849,32,2,1050.89,4,3,2,432,"POTENTIAL LOYALISTS"
14224,111,4,1050.12,2,2,2,222,"AT RISK"
15329,40,3,1049.70,3,3,2,332,OTHERS
14078,102,6,1049.37,2,1,2,212,"AT RISK"
15464,339,1,1048.85,1,4,2,142,"LOYAL CUSTOMER"
15839,34,3,1048.49,3,3,2,332,OTHERS
15777,242,4,1047.11,1,2,2,122,"AT RISK"
16520,187,3,1046.57,1,2,2,122,"AT RISK"
14293,4,4,1046.56,5,2,2,522,"POTENTIAL LOYALISTS"
17042,3,5,1044.38,5,2,2,522,"POTENTIAL LOYALISTS"
15192,120,3,1044.32,2,2,2,222,"AT RISK"
14389,66,2,1043.46,3,3,2,332,OTHERS
15073,10,3,1043.41,5,3,2,532,"POTENTIAL LOYALISTS"
12497,82,1,1043.10,2,5,2,252,"LOYAL CUSTOMER"
14584,170,4,1042.26,2,2,2,222,"AT RISK"
13719,16,5,1041.68,4,2,2,422,"POTENTIAL LOYALISTS"
18221,23,5,1041.61,4,2,2,422,"POTENTIAL LOYALISTS"
15434,9,5,1041.48,5,2,2,522,"POTENTIAL LOYALISTS"
14446,1,4,1039.58,5,2,2,522,"POTENTIAL LOYALISTS"
16320,173,2,1038.46,2,3,2,232,OTHERS
16175,95,4,1037.59,2,2,2,222,"AT RISK"
12691,29,6,1035.80,4,1,2,412,"POTENTIAL LOYALISTS"
16260,51,1,1035.45,3,5,2,352,"LOYAL CUSTOMER"
13639,75,1,1033.34,2,5,2,252,"LOYAL CUSTOMER"
17724,72,3,1033.00,3,2,2,322,OTHERS
12599,30,7,1032.58,4,1,2,412,"POTENTIAL LOYALISTS"
12724,6,4,1031.41,5,2,2,522,"POTENTIAL LOYALISTS"
17405,2,3,1031.41,5,3,2,532,"POTENTIAL LOYALISTS"
13235,213,1,1031.07,1,4,2,142,"LOYAL CUSTOMER"
12717,152,2,1030.98,2,3,2,232,OTHERS
13253,157,2,1030.40,2,3,2,232,OTHERS
17033,87,3,1030.14,2,2,2,222,"AT RISK"
15333,209,1,1028.56,1,4,2,142,"LOYAL CUSTOMER"
16682,5,5,1028.00,5,2,2,522,"POTENTIAL LOYALISTS"
15104,197,2,1027.44,1,3,2,132,OTHERS
13956,6,5,1026.42,5,2,2,522,"POTENTIAL LOYALISTS"
16160,66,2,1025.44,3,3,2,332,OTHERS
14904,3,2,1025.44,5,4,2,542,"LOYAL CUSTOMER"
15658,191,5,1024.10,1,2,2,122,"AT RISK"
17096,16,4,1022.13,4,2,2,422,"POTENTIAL LOYALISTS"
14346,121,2,1021.58,2,3,2,232,OTHERS
13165,47,2,1021.48,3,3,2,332,OTHERS
12572,9,2,1020.42,5,4,2,542,"LOYAL CUSTOMER"
13376,100,3,1019.76,2,2,2,222,"AT RISK"
18142,158,2,1019.52,2,3,2,232,OTHERS
12828,3,6,1018.71,5,1,2,512,"POTENTIAL LOYALISTS"
14083,5,9,1018.43,5,1,2,512,"POTENTIAL LOYALISTS"
12514,268,1,1017.68,1,4,2,142,"LOYAL CUSTOMER"
13728,37,6,1016.14,3,1,2,312,OTHERS
13867,32,3,1015.29,4,3,2,432,"POTENTIAL LOYALISTS"
12642,26,3,1013.26,4,3,2,432,"POTENTIAL LOYALISTS"
12739,79,2,1013.04,2,3,2,232,OTHERS
17197,30,1,1013.01,4,5,2,452,"LOYAL CUSTOMER"
14195,202,2,1012.00,1,3,2,132,OTHERS
14775,59,3,1011.90,3,2,2,322,OTHERS
16229,88,2,1010.60,2,3,2,232,OTHERS
13032,53,2,1010.18,3,3,2,332,OTHERS
16572,128,3,1009.60,2,2,2,222,"AT RISK"
16174,127,3,1009.55,2,2,2,222,"AT RISK"
17951,40,3,1008.54,3,3,2,332,OTHERS
17646,220,3,1008.39,1,2,2,122,"AT RISK"
14631,51,3,1006.98,3,3,2,332,OTHERS
13429,11,4,1006.80,5,2,2,522,"POTENTIAL LOYALISTS"
17126,153,5,1004.75,2,2,2,222,"AT RISK"
14214,31,5,1004.38,4,2,2,422,"POTENTIAL LOYALISTS"
13410,25,5,1003.06,4,2,2,422,"POTENTIAL LOYALISTS"
12446,58,1,1002.31,3,5,2,352,"LOYAL CUSTOMER"
12545,76,2,1000.39,2,3,2,232,OTHERS
15508,190,6,1000.27,1,1,2,112,"AT RISK"
18143,117,2,1000.16,2,3,2,232,OTHERS
12722,86,4,997.63,2,2,2,222,"AT RISK"
14540,10,3,996.26,5,3,2,532,"POTENTIAL LOYALISTS"
15110,24,4,996.10,4,2,2,422,"POTENTIAL LOYALISTS"
17594,86,2,993.18,2,3,2,232,OTHERS
16009,23,4,992.71,4,2,2,422,"POTENTIAL LOYALISTS"
13363,18,2,992.50,4,4,2,442,"LOYAL CUSTOMER"
14223,93,3,991.13,2,2,2,222,"AT RISK"
16232,44,4,990.88,3,2,2,322,OTHERS
17324,18,4,990.23,4,2,2,422,"POTENTIAL LOYALISTS"
15062,72,4,987.86,3,2,2,322,OTHERS
18237,3,5,987.10,5,2,2,522,"POTENTIAL LOYALISTS"
16376,9,2,987.01,5,4,2,542,"LOYAL CUSTOMER"
13117,22,8,984.91,4,1,2,412,"POTENTIAL LOYALISTS"
17144,2,2,984.57,5,4,2,542,"LOYAL CUSTOMER"
12510,143,2,982.57,2,3,2,232,OTHERS
15133,128,3,982.42,2,2,2,222,"AT RISK"
14138,2,2,982.38,5,4,2,542,"LOYAL CUSTOMER"
15071,94,2,982.07,2,3,2,232,OTHERS
16188,45,4,981.86,3,2,2,322,OTHERS
16907,30,5,981.65,4,2,2,422,"POTENTIAL LOYALISTS"
16085,24,5,981.51,4,2,2,422,"POTENTIAL LOYALISTS"
12541,30,3,981.18,4,3,2,432,"POTENTIAL LOYALISTS"
18170,34,3,980.31,3,3,2,332,OTHERS
13509,9,7,979.72,5,1,2,512,"POTENTIAL LOYALISTS"
15506,23,3,979.26,4,3,2,432,"POTENTIAL LOYALISTS"
13350,17,2,979.12,4,4,2,442,"LOYAL CUSTOMER"
15132,19,5,977.93,4,2,2,422,"POTENTIAL LOYALISTS"
14920,213,2,977.77,1,3,2,132,OTHERS
15860,41,8,977.21,3,1,2,312,OTHERS
13026,2,5,975.36,5,2,2,522,"POTENTIAL LOYALISTS"
14522,25,4,974.54,4,2,2,422,"POTENTIAL LOYALISTS"
15449,27,3,974.52,4,3,2,432,"POTENTIAL LOYALISTS"
12994,5,3,974.42,5,3,2,532,"POTENTIAL LOYALISTS"
15747,13,3,974.04,5,3,2,532,"POTENTIAL LOYALISTS"
18194,83,1,973.84,2,5,2,252,"LOYAL CUSTOMER"
16419,113,6,972.23,2,1,2,212,"AT RISK"
13155,34,4,971.76,3,2,2,322,OTHERS
17100,19,2,971.74,4,4,2,442,"LOYAL CUSTOMER"
17618,6,3,971.58,5,3,2,532,"POTENTIAL LOYALISTS"
14256,261,2,969.06,1,3,2,132,OTHERS
15907,4,3,967.45,5,3,2,532,"POTENTIAL LOYALISTS"
15793,15,3,965.61,4,3,2,432,"POTENTIAL LOYALISTS"
12550,80,1,964.83,2,5,2,252,"LOYAL CUSTOMER"
13138,23,6,962.39,4,1,2,412,"POTENTIAL LOYALISTS"
14006,116,3,962.19,2,2,2,222,"AT RISK"
15156,2,3,961.49,5,3,2,532,"POTENTIAL LOYALISTS"
14629,5,2,959.01,5,4,2,542,"LOYAL CUSTOMER"
18192,72,1,957.97,3,5,2,352,"LOYAL CUSTOMER"
13823,19,2,957.66,4,4,2,442,"LOYAL CUSTOMER"
12697,29,3,957.59,4,3,2,432,"POTENTIAL LOYALISTS"
15948,9,2,955.24,5,4,2,542,"LOYAL CUSTOMER"
17244,54,1,954.90,3,5,2,352,"LOYAL CUSTOMER"
17097,3,8,954.42,5,1,2,512,"POTENTIAL LOYALISTS"
15835,45,4,954.09,3,2,2,322,OTHERS
16934,55,2,950.93,3,3,2,332,OTHERS
15421,59,4,950.36,3,2,2,322,OTHERS
16511,22,3,950.26,4,3,2,432,"POTENTIAL LOYALISTS"
13636,37,5,949.12,3,2,2,322,OTHERS
12822,71,2,948.88,3,3,2,332,OTHERS
17044,26,1,948.48,4,5,2,452,"LOYAL CUSTOMER"
13748,96,5,948.25,2,2,2,222,"AT RISK"
15787,27,3,948.05,4,3,2,432,"POTENTIAL LOYALISTS"
12458,72,2,947.40,2,3,2,232,OTHERS
15707,36,4,945.58,3,2,2,322,OTHERS
17289,32,3,944.41,4,3,2,432,"POTENTIAL LOYALISTS"
13261,269,2,944.10,1,3,2,132,OTHERS
12820,4,4,942.34,5,2,2,522,"POTENTIAL LOYALISTS"
14075,5,3,942.26,5,3,2,532,"POTENTIAL LOYALISTS"
15576,38,1,940.67,3,5,3,353,"LOYAL CUSTOMER"
15289,30,3,939.78,4,3,3,433,"POTENTIAL LOYALISTS"
17527,54,4,939.37,3,2,3,323,OTHERS
17227,19,6,939.32,4,1,3,413,"POTENTIAL LOYALISTS"
16584,81,2,936.08,2,3,3,233,OTHERS
14140,4,2,935.05,5,4,3,543,"LOYAL CUSTOMER"
16027,92,6,934.62,2,1,3,213,"AT RISK"
14081,303,2,934.52,1,3,3,133,OTHERS
12924,89,4,933.70,2,2,3,223,"AT RISK"
16657,10,4,933.62,5,2,3,523,"POTENTIAL LOYALISTS"
13655,115,2,932.97,2,3,3,233,OTHERS
14532,237,4,932.85,1,2,3,123,"AT RISK"
18133,213,1,931.50,1,4,3,143,"LOYAL CUSTOMER"
17552,61,4,930.41,3,2,3,323,OTHERS
14475,72,3,925.85,3,2,3,323,OTHERS
14231,184,3,925.71,1,2,3,123,"AT RISK"
17048,118,3,925.35,2,2,3,223,"AT RISK"
15312,76,4,924.85,2,2,3,223,"AT RISK"
13805,53,2,924.60,3,3,3,333,OTHERS
15654,10,2,922.53,5,4,3,543,"LOYAL CUSTOMER"
13122,95,2,922.39,2,3,3,233,OTHERS
16551,96,3,922.12,2,2,3,223,"AT RISK"
13934,264,1,922.10,1,4,3,143,"LOYAL CUSTOMER"
13035,74,2,921.88,2,3,3,233,OTHERS
17323,16,7,921.07,4,1,3,413,"POTENTIAL LOYALISTS"
13984,27,5,920.51,4,2,3,423,"POTENTIAL LOYALISTS"
17018,41,2,920.10,3,3,3,333,OTHERS
12652,332,1,919.98,1,4,3,143,"LOYAL CUSTOMER"
13075,130,1,919.61,2,5,3,253,"LOYAL CUSTOMER"
13549,26,7,918.20,4,1,3,413,"POTENTIAL LOYALISTS"
15253,17,5,918.20,4,2,3,423,"POTENTIAL LOYALISTS"
14015,53,1,917.34,3,5,3,353,"LOYAL CUSTOMER"
14712,30,3,917.07,4,3,3,433,"POTENTIAL LOYALISTS"
17236,13,6,916.13,5,1,3,513,"POTENTIAL LOYALISTS"
14141,3,4,915.13,5,2,3,523,"POTENTIAL LOYALISTS"
16216,268,1,914.93,1,4,3,143,"LOYAL CUSTOMER"
16809,24,5,914.69,4,2,3,423,"POTENTIAL LOYALISTS"
15587,51,4,913.68,3,2,3,323,OTHERS
12940,55,2,913.54,3,3,3,333,OTHERS
15364,96,2,913.19,2,3,3,233,OTHERS
14359,20,3,912.18,4,3,3,433,"POTENTIAL LOYALISTS"
13782,13,6,912.00,5,1,3,513,"POTENTIAL LOYALISTS"
13192,96,2,911.94,2,3,3,233,OTHERS
14289,9,6,911.26,5,1,3,513,"POTENTIAL LOYALISTS"
18096,12,3,911.15,5,3,3,533,"POTENTIAL LOYALISTS"
13689,64,1,910.00,3,5,3,353,"LOYAL CUSTOMER"
15511,12,5,909.23,5,2,3,523,"POTENTIAL LOYALISTS"
13038,81,3,908.46,2,2,3,223,"AT RISK"
14449,19,4,907.10,4,2,3,423,"POTENTIAL LOYALISTS"
15480,117,1,905.50,2,5,3,253,"LOYAL CUSTOMER"
15022,12,4,905.04,5,2,3,523,"POTENTIAL LOYALISTS"
15807,51,3,903.90,3,3,3,333,OTHERS
17566,9,2,901.21,5,4,3,543,"LOYAL CUSTOMER"
17848,82,9,901.20,2,1,3,213,"AT RISK"
16716,267,2,901.20,1,3,3,133,OTHERS
14625,197,2,899.63,1,3,3,133,OTHERS
17886,32,3,899.61,4,3,3,433,"POTENTIAL LOYALISTS"
13662,86,3,897.76,2,2,3,223,"AT RISK"
17537,30,2,897.62,4,3,3,433,"POTENTIAL LOYALISTS"
16361,10,4,896.66,5,2,3,523,"POTENTIAL LOYALISTS"
15079,213,4,895.61,1,2,3,123,"AT RISK"
15865,41,3,895.13,3,3,3,333,OTHERS
15211,61,2,894.41,3,3,3,333,OTHERS
15066,54,1,893.59,3,5,3,353,"LOYAL CUSTOMER"
12772,60,1,892.47,3,5,3,353,"LOYAL CUSTOMER"
13515,73,4,891.12,2,2,3,223,"AT RISK"
15255,67,1,890.85,3,5,3,353,"LOYAL CUSTOMER"
14240,31,2,890.34,4,3,3,433,"POTENTIAL LOYALISTS"
17027,79,6,890.29,2,1,3,213,"AT RISK"
14344,128,8,889.93,2,1,3,213,"AT RISK"
17007,51,6,889.93,3,1,3,313,OTHERS
14623,33,5,889.25,3,2,3,323,OTHERS
17829,299,1,889.24,1,4,3,143,"LOYAL CUSTOMER"
16347,12,2,887.65,5,4,3,543,"LOYAL CUSTOMER"
16900,17,3,887.11,4,3,3,433,"POTENTIAL LOYALISTS"
15822,4,2,885.47,5,4,3,543,"LOYAL CUSTOMER"
17704,169,2,885.19,2,3,3,233,OTHERS
17109,30,6,885.04,4,1,3,413,"POTENTIAL LOYALISTS"
15799,76,3,884.14,2,2,3,223,"AT RISK"
14597,12,2,883.15,5,4,3,543,"LOYAL CUSTOMER"
18236,30,6,882.24,4,1,3,413,"POTENTIAL LOYALISTS"
13037,139,3,881.07,2,2,3,223,"AT RISK"
15076,173,1,880.85,2,5,3,253,"LOYAL CUSTOMER"
15653,93,2,877.44,2,3,3,233,OTHERS
14770,233,2,876.42,1,3,3,133,OTHERS
15100,334,3,876.00,1,2,3,123,"AT RISK"
13566,41,2,874.71,3,3,3,333,OTHERS
16513,5,4,874.59,5,2,3,523,"POTENTIAL LOYALISTS"
13294,190,2,873.74,1,3,3,133,OTHERS
12847,23,1,871.54,4,5,3,453,"LOYAL CUSTOMER"
15208,2,5,870.12,5,2,3,523,"POTENTIAL LOYALISTS"
13200,20,4,870.09,4,2,3,423,"POTENTIAL LOYALISTS"
13979,74,1,869.87,2,5,3,253,"LOYAL CUSTOMER"
12694,71,2,869.67,3,3,3,333,OTHERS
13203,10,4,869.46,5,2,3,523,"POTENTIAL LOYALISTS"
17649,139,1,868.49,2,5,3,253,"LOYAL CUSTOMER"
14912,17,2,867.85,4,4,3,443,"LOYAL CUSTOMER"
14715,25,4,867.38,4,2,3,423,"POTENTIAL LOYALISTS"
16235,41,5,867.31,3,2,3,323,OTHERS
16121,58,2,867.11,3,3,3,333,OTHERS
14332,23,3,866.31,4,3,3,433,"POTENTIAL LOYALISTS"
16567,195,2,865.60,1,3,3,133,OTHERS
13846,25,3,865.06,4,3,3,433,"POTENTIAL LOYALISTS"
16221,37,3,864.86,3,3,3,333,OTHERS
12680,1,4,862.81,5,2,3,523,"POTENTIAL LOYALISTS"
16266,74,7,861.89,2,1,3,213,"AT RISK"
12794,54,2,860.41,3,3,3,333,OTHERS
13339,201,1,860.12,1,4,3,143,"LOYAL CUSTOMER"
14577,13,4,859.71,5,2,3,523,"POTENTIAL LOYALISTS"
17064,59,3,859.35,3,2,3,323,OTHERS
